GEOID,GEOCODE,STATE,COUNTY,COUSUB,AREALAND,AREAWATR,BASENAME,NAME,POP100,county_name
0600000US5505726825,5505726825,55,57,26825,79649292,0,Fountain,Fountain town,592,Juneau
0600000US5505728850,5505728850,55,57,28850,86010525,29143350,Germantown,Germantown town,1628,Juneau
0600000US5505736675,5505736675,55,57,36675,1807113,0,Hustler,Hustler village,162,Juneau
0600000US5505739575,5505739575,55,57,39575,72079734,1824871,Kildare,Kildare town,690,Juneau
0600000US5505739800,5505739800,55,57,39800,140911983,6775109,Kingston,Kingston town,57,Juneau
0600000US5505743300,5505743300,55,57,43300,108976072,122548,Lemonweir,Lemonweir town,1658,Juneau
0600000US5505744675,5505744675,55,57,44675,85078649,43171,Lindina,Lindina town,685,Juneau
0600000US5505744825,5505744825,55,57,44825,72924269,139069,Lisbon,Lisbon town,1750,Juneau
0600000US5505746525,5505746525,55,57,46525,71639976,4427580,Lyndon,Lyndon town,1493,Juneau
0600000US5505746600,5505746600,55,57,46600,5473715,0,Lyndon Station,Lyndon Station village,498,Juneau
0600000US5505749375,5505749375,55,57,49375,60601426,2491626,Marion,Marion town,444,Juneau
0600000US5505750025,5505750025,55,57,50025,11577102,1102539,Mauston,Mauston city,4347,Juneau
0600000US5505755700,5505755700,55,57,55700,7155028,809015,Necedah,Necedah village,924,Juneau
0600000US5505755725,5505755725,55,57,55725,203215344,12199659,Necedah,Necedah town,2448,Juneau
0600000US5505756900,5505756900,55,57,56900,7079350,491180,New Lisbon,New Lisbon city,1748,Juneau
0600000US5505760150,5505760150,55,57,60150,90850528,37368,Orange,Orange town,540,Juneau
0600000US5505763650,5505763650,55,57,63650,89365608,67206,Plymouth,Plymouth town,578,Juneau
0600000US5505772625,5505772625,55,57,72625,94089144,9477,Seven Mile Creek,Seven Mile Creek town,348,Juneau
0600000US5505778300,5505778300,55,57,78300,95541923,34561,Summit,Summit town,666,Juneau
0600000US5505781725,5505781725,55,57,81725,2135096,0,Union Center,Union Center village,225,Juneau
0600000US5505788150,5505788150,55,57,88150,1137735,0,Wisconsin Dells,Wisconsin Dells city,4,Juneau
0600000US5505788500,5505788500,55,57,88500,2891840,1802,Wonewoc,Wonewoc village,758,Juneau
0600000US5505788525,5505788525,55,57,88525,91808560,42749,Wonewoc,Wonewoc town,677,Juneau
0600000US5505900000,5505900000,55,59,0,0,1231766602,County subdivisions not defined,County subdivisions not defined,0,Kenosha
0600000US5505909635,5505909635,55,59,9635,92196440,513891,Brighton,Brighton town,1422,Kenosha
0600000US5505909800,5505909800,55,59,9800,84702886,928285,Bristol,Bristol village,5192,Kenosha
0600000US5505928675,5505928675,55,59,28675,582775,0,Genoa City,Genoa City village,5,Kenosha
0600000US5505939225,5505939225,55,59,39225,73368731,225960,Kenosha,Kenosha city,99986,Kenosha
0600000US5505960975,5505960975,55,59,60975,7510774,540314,Paddock Lake,Paddock Lake village,2919,Kenosha
0600000US5505961175,5505961175,55,59,61175,90455836,6123,Paris,Paris town,1397,Kenosha
0600000US5505963300,5505963300,55,59,63300,86444324,799660,Pleasant Prairie,Pleasant Prairie village,21250,Kenosha
0600000US5505966125,5505966125,55,59,66125,33827997,1697455,Randall,Randall town,3285,Kenosha
0600000US5505971163,5505971163,55,59,71163,78949274,7270822,Salem Lakes,Salem Lakes village,14601,Kenosha
0600000US5505974625,5505974625,55,59,74625,65491187,43631,Somers,Somers village,8402,Kenosha
0600000US5505974650,5505974650,55,59,74650,7117143,0,Somers,Somers town,992,Kenosha
0600000US5505981250,5505981250,55,59,81250,22100365,4064458,Twin Lakes,Twin Lakes village,6309,Kenosha
0600000US5505986500,5505986500,55,59,86500,61306720,1004886,Wheatland,Wheatland town,3391,Kenosha
0600000US5506100000,5506100000,55,61,0,0,1914429005,County subdivisions not defined,County subdivisions not defined,0,Kewaunee
0600000US5506100600,5506100600,55,61,600,79826715,476889,Ahnapee,Ahnapee town,870,Kewaunee
0600000US5506101000,5506101000,55,61,1000,6362282,114522,Algoma,Algoma city,3243,Kewaunee
0600000US5506112575,5506112575,55,61,12575,92266198,5911,Carlton,Carlton town,1008,Kewaunee
0600000US5506112850,5506112850,55,61,12850,1724089,13429,Casco,Casco village,630,Kewaunee
0600000US5506112875,5506112875,55,61,12875,92232973,26897,Casco,Casco town,1150,Kewaunee
0600000US5506127250,5506127250,55,61,27250,91952010,1786186,Franklin,Franklin town,964,Kewaunee
0600000US5506139350,5506139350,55,61,39350,9146206,515850,Kewaunee,Kewaunee city,2837,Kewaunee
0600000US5506144425,5506144425,55,61,44425,92632673,668,Lincoln,Lincoln town,932,Kewaunee
0600000US5506146400,5506146400,55,61,46400,5945795,0,Luxemburg,Luxemburg village,2685,Kewaunee
0600000US5506146425,5506146425,55,61,46425,88095881,0,Luxemburg,Luxemburg town,1458,Kewaunee
0600000US5506154050,5506154050,55,61,54050,93454367,27970,Montpelier,Montpelier town,1362,Kewaunee
0600000US5506162625,5506162625,55,61,62625,47826661,651142,Pierce,Pierce town,772,Kewaunee
0600000US5506166700,5506166700,55,61,66700,90006062,2999620,Red River,Red River town,1374,Kewaunee
0600000US5506185775,5506185775,55,61,85775,95479878,288181,West Kewaunee,West Kewaunee town,1278,Kewaunee
0600000US5506304550,5506304550,55,63,4550,4350202,0,Bangor,Bangor village,1437,La Crosse
0600000US5506304575,5506304575,55,63,4575,89813937,0,Bangor,Bangor town,617,La Crosse
0600000US5506304825,5506304825,55,63,4825,53534391,3438,Barre,Barre town,1267,La Crosse
0600000US5506311300,5506311300,55,63,11300,124888481,3689,Burns,Burns town,946,La Crosse
0600000US5506312300,5506312300,55,63,12300,9765382,23192802,Campbell,Campbell town,4284,La Crosse
0600000US5506325325,5506325325,55,63,25325,195104844,434333,Farmington,Farmington town,2140,La Crosse
0600000US5506331150,5506331150,55,63,31150,77932578,0,Greenfield,Greenfield town,2187,La Crosse
0600000US5506332275,5506332275,55,63,32275,126895226,2386049,Hamilton,Hamilton town,2428,La Crosse
0600000US5506335350,5506335350,55,63,35350,103724789,8407850,Holland,Holland town,4530,La Crosse
0600000US5506335450,5506335450,55,63,35450,18809501,0,Holmen,Holmen village,10661,La Crosse
0600000US5506340775,5506340775,55,63,40775,56210692,5398947,La Crosse,La Crosse city,52680,La Crosse
0600000US5506350400,5506350400,55,63,50400,25260527,33054,Medary,Medary town,1604,La Crosse
0600000US5506359925,5506359925,55,63,59925,26878209,1546952,Onalaska,Onalaska city,18803,La Crosse
0600000US5506359950,5506359950,55,63,59950,88930215,21850708,Onalaska,Onalaska town,5835,La Crosse
0600000US5506368900,5506368900,55,63,68900,1540313,0,Rockland,Rockland village,765,La Crosse
0600000US5506373125,5506373125,55,63,73125,64115832,9752020,Shelby,Shelby town,4804,La Crosse
0600000US5506383650,5506383650,55,63,83650,93744949,0,Washington,Washington town,519,La Crosse
0600000US5506386275,5506386275,55,63,86275,8666288,149280,West Salem,West Salem village,5277,La Crosse
0600000US5506502650,5506502650,55,65,2650,1628360,0,Argyle,Argyle village,783,Lafayette
0600000US5506502675,5506502675,55,65,2675,92037772,140987,Argyle,Argyle town,449,Lafayette
0600000US5506506425,5506506425,55,65,6425,2283750,0,Belmont,Belmont village,989,Lafayette
0600000US5506506450,5506506450,55,65,6450,106007201,270824,Belmont,Belmont town,794,Lafayette
0600000US5506506825,5506506825,55,65,6825,2183557,0,Benton,Benton village,946,Lafayette
0600000US5506506850,5506506850,55,65,6850,72517095,0,Benton,Benton town,474,Lafayette
0600000US5506508100,5506508100,55,65,8100,45409733,55767,Blanchard,Blanchard town,300,Lafayette
0600000US5506508125,5506508125,55,65,8125,997293,0,Blanchardville,Blanchardville village,613,Lafayette
0600000US5506517950,5506517950,55,65,17950,472326,0,Cuba City,Cuba City city,248,Lafayette
0600000US5506518875,5506518875,55,65,18875,4265320,0,Darlington,Darlington city,2462,Lafayette
0600000US5506518900,5506518900,55,65,18900,118918374,0,Darlington,Darlington town,923,Lafayette
0600000US5506523262,5506523262,55,65,23262,94003944,0,Elk Grove,Elk Grove town,566,Lafayette
0600000US5506525475,5506525475,55,65,25475,91055574,1873696,Fayette,Fayette town,381,Lafayette
0600000US5506530575,5506530575,55,65,30575,1420287,0,Gratiot,Gratiot village,224,Lafayette
0600000US5506530600,5506530600,55,65,30600,140854818,0,Gratiot,Gratiot town,575,Lafayette
0600000US5506533500,5506533500,55,65,33500,115476,0,Hazel Green,Hazel Green village,22,Lafayette
0600000US5506539125,5506539125,55,65,39125,110133159,35410,Kendall,Kendall town,402,Lafayette
0600000US5506542175,5506542175,55,65,42175,51624128,0,Lamont,Lamont town,313,Lafayette
0600000US5506554025,5506554025,55,65,54025,50860170,0,Monticello,Monticello town,138,Lafayette
0600000US5506556625,5506556625,55,65,56625,65470141,0,New Diggings,New Diggings town,486,Lafayette
0600000US5506572700,5506572700,55,65,72700,93558475,0,Seymour,Seymour town,392,Lafayette
0600000US5506573825,5506573825,55,65,73825,3454297,0,Shullsburg,Shullsburg city,1173,Lafayette
0600000US5506573850,5506573850,55,65,73850,90038188,0,Shullsburg,Shullsburg town,312,Lafayette
0600000US5506575275,5506575275,55,65,75275,2155411,0,South Wayne,South Wayne village,444,Lafayette
0600000US5506584850,5506584850,55,65,84850,95060747,91696,Wayne,Wayne town,474,Lafayette
0600000US5506586800,5506586800,55,65,86800,42826213,0,White Oak Springs,White Oak Springs town,109,Lafayette
0600000US5506587275,5506587275,55,65,87275,124893541,0,Willow Springs,Willow Springs town,789,Lafayette
0600000US5506588050,5506588050,55,65,88050,136740077,70630,Wiota,Wiota town,830,Lafayette
0600000US5506700225,5506700225,55,67,225,183020630,906057,Ackley,Ackley town,467,Langlade
0600000US5506700625,5506700625,55,67,625,179510392,7249144,Ainsworth,Ainsworth town,477,Langlade
0600000US5506702250,5506702250,55,67,2250,16718147,140066,Antigo,Antigo city,8100,Langlade
0600000US5506702275,5506702275,55,67,2275,80454338,116996,Antigo,Antigo town,1369,Langlade
0600000US5506723050,5506723050,55,67,23050,183846391,10986838,Elcho,Elcho town,1168,Langlade
0600000US5506724575,5506724575,55,67,24575,92444700,1179130,Evergreen,Evergreen town,462,Langlade
0600000US5506742425,5506742425,55,67,42425,185266421,2540037,Langlade,Langlade town,469,Langlade
0600000US5506756200,5506756200,55,67,56200,96600843,1184115,Neva,Neva town,846,Langlade
0600000US5506758700,5506758700,55,67,58700,92089718,1444752,Norwood,Norwood town,907,Langlade
0600000US5506761375,5506761375,55,67,61375,93527114,924379,Parrish,Parrish town,91,Langlade
0600000US5506761525,5506761525,55,67,61525,95878648,461670,Peck,Peck town,324,Langlade
0600000US5506763825,5506763825,55,67,63825,92201439,967149,Polar,Polar town,1018,Langlade
0600000US5506765550,5506765550,55,67,65550,93579881,519939,Price,Price town,221,Langlade
0600000US5506769175,5506769175,55,67,69175,93098443,124936,Rolling,Rolling town,1432,Langlade
0600000US5506778325,5506778325,55,67,78325,94040757,63901,Summit,Summit town,143,Langlade
0600000US5506781950,5506781950,55,67,81950,182127962,9299892,Upham,Upham town,726,Langlade
0600000US5506782825,5506782825,55,67,82825,92726146,71543,Vilas,Vilas town,226,Langlade
0600000US5506786750,5506786750,55,67,86750,5440479,753214,White Lake,White Lake village,262,Langlade
0600000US5506788450,5506788450,55,67,88450,302525693,5343812,Wolf River,Wolf River town,783,Langlade
0600000US5506907500,5506907500,55,69,7500,92347952,1195190,Birch,Birch town,570,Lincoln
0600000US5506909225,5506909225,55,69,9225,141222095,21655619,Bradley,Bradley town,2382,Lincoln
0600000US5506917125,5506917125,55,69,17125,379153783,644771,Corning,Corning town,825,Lincoln
0600000US5506932650,5506932650,55,69,32650,184737541,3732746,Harding,Harding town,364,Lincoln
0600000US5506932875,5506932875,55,69,32875,178233260,8587382,Harrison,Harrison town,828,Lincoln
0600000US5506939675,5506939675,55,69,39675,86537276,8896274,King,King town,964,Lincoln
0600000US5506951250,5506951250,55,69,51250,19435044,1502617,Merrill,Merrill city,9347,Lincoln
0600000US5506951275,5506951275,55,69,51275,133932009,3967201,Merrill,Merrill town,2881,Lincoln
0600000US5506962950,5506962950,55,69,62950,164164901,1295862,Pine River,Pine River town,1874,Lincoln
0600000US5506968825,5506968825,55,69,68825,123468564,3831941,Rock Falls,Rock Falls town,635,Lincoln
0600000US5506970325,5506970325,55,69,70325,92631356,1395436,Russell,Russell town,693,Lincoln
0600000US5506972100,5506972100,55,69,72100,124766471,555329,Schley,Schley town,950,Lincoln
0600000US5506972300,5506972300,55,69,72300,78125830,1688851,Scott,Scott town,1377,Lincoln
0600000US5506974250,5506974250,55,69,74250,91759198,1528834,Skanawan,Skanawan town,386,Lincoln
0600000US5506974725,5506974725,55,69,74725,93710434,350892,Somo,Somo town,123,Lincoln
0600000US5506980125,5506980125,55,69,80125,20339017,4162599,Tomahawk,Tomahawk city,3441,Lincoln
0600000US5506980150,5506980150,55,69,80150,180567213,4388556,Tomahawk,Tomahawk town,458,Lincoln
0600000US5506987425,5506987425,55,69,87425,90700591,3364954,Wilson,Wilson town,317,Lincoln
0600000US5507100000,5507100000,55,71,0,0,2326523979,County subdivisions not defined,County subdivisions not defined,0,Manitowoc
0600000US5507113237,5507113237,55,71,13237,89422825,926507,Cato,Cato town,1621,Manitowoc
0600000US5507113750,5507113750,55,71,13750,61649824,112508,Centerville,Centerville town,631,Manitowoc
0600000US5507115400,5507115400,55,71,15400,5115767,14847,Cleveland,Cleveland village,1579,Manitowoc
0600000US5507116950,5507116950,55,71,16950,90620226,398716,Cooperstown,Cooperstown town,1300,Manitowoc
0600000US5507122275,5507122275,55,71,22275,91153981,680405,Eaton,Eaton town,814,Manitowoc
0600000US5507127125,5507127125,55,71,27125,2943302,0,Francis Creek,Francis Creek village,659,Manitowoc
0600000US5507127275,5507127275,55,71,27275,92970310,708623,Franklin,Franklin town,1250,Manitowoc
0600000US5507128975,5507128975,55,71,28975,90775374,695618,Gibson,Gibson town,1315,Manitowoc
0600000US5507139000,5507139000,55,71,39000,1396314,1111,Kellnersville,Kellnersville village,307,Manitowoc
0600000US5507139525,5507139525,55,71,39525,5447098,330011,Kiel,Kiel city,3585,Manitowoc
0600000US5507140425,5507140425,55,71,40425,99341942,752325,Kossuth,Kossuth town,1969,Manitowoc
0600000US5507143850,5507143850,55,71,43850,90841874,1072167,Liberty,Liberty town,1245,Manitowoc
0600000US5507148500,5507148500,55,71,48500,46053827,928275,Manitowoc,Manitowoc city,34626,Manitowoc
0600000US5507148525,5507148525,55,71,48525,15793298,27239,Manitowoc,Manitowoc town,1076,Manitowoc
0600000US5507148575,5507148575,55,71,48575,69518073,1189958,Manitowoc Rapids,Manitowoc Rapids town,2114,Manitowoc
0600000US5507148875,5507148875,55,71,48875,91487967,113724,Maple Grove,Maple Grove town,773,Manitowoc
0600000US5507149250,5507149250,55,71,49250,2959920,6291,Maribel,Maribel village,336,Manitowoc
0600000US5507150625,5507150625,55,71,50625,93549411,443845,Meeme,Meeme town,1440,Manitowoc
0600000US5507153325,5507153325,55,71,53325,6605776,127482,Mishicot,Mishicot village,1432,Manitowoc
0600000US5507153350,5507153350,55,71,53350,71140218,326641,Mishicot,Mishicot town,1327,Manitowoc
0600000US5507157200,5507157200,55,71,57200,88239167,720055,Newton,Newton town,2122,Manitowoc
0600000US5507166875,5507166875,55,71,66875,3145910,10388,Reedsville,Reedsville village,1195,Manitowoc
0600000US5507168925,5507168925,55,71,68925,88570173,2849482,Rockland,Rockland town,995,Manitowoc
0600000US5507171025,5507171025,55,71,71025,2055498,55887,St. Nazianz,St. Nazianz village,714,Manitowoc
0600000US5507172075,5507172075,55,71,72075,85328074,1953436,Schleswig,Schleswig town,1912,Manitowoc
0600000US5507181300,5507181300,55,71,81300,38515360,21852,Two Creeks,Two Creeks town,390,Manitowoc
0600000US5507181325,5507181325,55,71,81325,15655135,1168505,Two Rivers,Two Rivers city,11271,Manitowoc
0600000US5507181350,5507181350,55,71,81350,80911806,1166896,Two Rivers,Two Rivers town,1672,Manitowoc
0600000US5507182200,5507182200,55,71,82200,3726700,5714,Valders,Valders village,952,Manitowoc
0600000US5507186775,5507186775,55,71,86775,1360818,11694,Whitelaw,Whitelaw village,737,Manitowoc
0600000US5507300100,5507300100,55,73,100,3925241,0,Abbotsford,Abbotsford city,610,Marathon
0600000US5507303550,5507303550,55,73,3550,6346230,0,Athens,Athens village,1059,Marathon
0600000US5507306875,5507306875,55,73,6875,70114433,20117453,Bergen,Bergen town,740,Marathon
0600000US5507306975,5507306975,55,73,6975,89888507,0,Berlin,Berlin town,949,Marathon
0600000US5507307000,5507307000,55,73,7000,88158271,23052,Bern,Bern town,614,Marathon
0600000US5507307125,5507307125,55,73,7125,109128091,1644330,Bevent,Bevent town,1049,Marathon
0600000US5507307600,5507307600,55,73,7600,160827,0,Birnamwood,Birnamwood village,14,Marathon
0600000US5507309650,5507309650,55,73,9650,88598122,53085,Brighton,Brighton town,620,Marathon
0600000US5507312975,5507312975,55,73,12975,85206411,18307,Cassel,Cassel town,934,Marathon
0600000US5507315425,5507315425,55,73,15425,76776785,2221758,Cleveland,Cleveland town,1486,Marathon
0600000US5507316150,5507316150,55,73,16150,2277030,0,Colby,Colby city,677,Marathon
0600000US5507318950,5507318950,55,73,18950,87442290,614817,Day,Day town,1063,Marathon
0600000US5507320450,5507320450,55,73,20450,258068,0,Dorchester,Dorchester village,3,Marathon
0600000US5507322025,5507322025,55,73,22025,110972246,48171,Easton,Easton town,1148,Marathon
0600000US5507322425,5507322425,55,73,22425,86022014,17788,Eau Pleine,Eau Pleine town,769,Marathon
