GEOID,GEOCODE,STATE,COUNTY,COUSUB,CD116,AREALAND,AREAWATR,BASENAME,NAME,POP100
5211600US550701985925,5.50702E+11,55,19,85925,7,92992959,832477,Weston,Weston town,686
5211600US550701988275,5.50702E+11,55,19,88275,7,2155669,0,Withee,Withee village,506
5211600US550701988300,5.50702E+11,55,19,88300,7,90755841,207268,Withee,Withee town,1033
5211600US550701989125,5.50702E+11,55,19,89125,7,92969435,461360,Worden,Worden town,708
5211600US550701989425,5.50702E+11,55,19,89425,7,93395274,62268,York,York town,844
5211600US550703100000,5.50703E+11,55,31,0,7,0,355657556,County subdivisions not defined,County subdivisions not defined,0
5211600US550703101825,5.50703E+11,55,31,1825,7,100651928,511017,Amnicon,Amnicon town,1224
5211600US550703106775,5.50703E+11,55,31,6775,7,123198636,2076206,Bennett,Bennett town,632
5211600US550703110575,5.50703E+11,55,31,10575,7,143799476,1183521,Brule,Brule town,607
5211600US550703115825,5.50703E+11,55,31,15825,7,119502194,294222,Cloverland,Cloverland town,249
5211600US550703118425,5.50703E+11,55,31,18425,7,360010366,1789249,Dairyland,Dairyland town,211
5211600US550703129925,5.50703E+11,55,31,29925,7,391518545,16298651,Gordon,Gordon town,757
5211600US550703133350,5.50703E+11,55,31,33350,7,118301740,1424186,Hawthorne,Hawthorne town,1058
5211600US550703134425,5.50703E+11,55,31,34425,7,197421946,4589262,Highland,Highland town,340
5211600US550703141725,5.50703E+11,55,31,41725,7,32430723,4505889,Lake Nebagamon,Lake Nebagamon village,1123
5211600US550703141800,5.50703E+11,55,31,41800,7,102853492,609451,Lakeside,Lakeside town,681
5211600US550703148725,5.50703E+11,55,31,48725,7,83003722,1360,Maple,Maple town,700
5211600US550703159100,5.50703E+11,55,31,59100,7,165446458,3047512,Oakland,Oakland town,1170
5211600US550703159800,5.50703E+11,55,31,59800,7,5371583,60594,Oliver,Oliver village,423
5211600US550703161250,5.50703E+11,55,31,61250,7,90929441,1234,Parkland,Parkland town,1231
5211600US550703163975,5.50703E+11,55,31,63975,7,30765039,75545,Poplar,Poplar village,629
5211600US550703174575,5.50703E+11,55,31,74575,7,4055745,1898669,Solon Springs,Solon Springs village,656
5211600US550703174600,5.50703E+11,55,31,74600,7,214220267,4472202,Solon Springs,Solon Springs town,970
5211600US550703178275,5.50703E+11,55,31,78275,7,381449893,3070713,Summit,Summit town,1030
5211600US550703178650,5.50703E+11,55,31,78650,7,94847990,22626419,Superior,Superior city,26751
5211600US550703178660,5.50703E+11,55,31,78660,7,3216814,13620,Superior,Superior village,677
5211600US550703178675,5.50703E+11,55,31,78675,7,274805877,4829769,Superior,Superior town,2264
5211600US550703183512,5.50703E+11,55,31,83512,7,340245576,25257385,Wascott,Wascott town,912
5211600US550703703875,5.50704E+11,55,37,3875,7,98386921,892371,Aurora,Aurora town,987
5211600US550703716550,5.50704E+11,55,37,16550,7,110003360,1590965,Commonwealth,Commonwealth town,390
5211600US550703725575,5.50704E+11,55,37,25575,7,232049346,1581492,Fence,Fence town,183
5211600US550703725675,5.50704E+11,55,37,25675,7,87036709,3044324,Fern,Fern town,181
5211600US550703726200,5.50704E+11,55,37,26200,7,398129414,10229536,Florence,Florence town,2096
5211600US550703735600,5.50704E+11,55,37,35600,7,139473993,1195232,Homestead,Homestead town,383
5211600US550703745625,5.50704E+11,55,37,45625,7,87919293,4834820,Long Lake,Long Lake town,178
5211600US550703779975,5.50704E+11,55,37,79975,7,111233420,742897,Tipler,Tipler town,160
5211600US550704101625,5.50704E+11,55,41,1625,7,295494331,2761036,Alvin,Alvin town,173
5211600US550704102625,5.50704E+11,55,41,2625,7,279364021,214181,Argonne,Argonne town,546
5211600US550704102950,5.50704E+11,55,41,2950,7,132032957,1615650,Armstrong Creek,Armstrong Creek town,422
5211600US550704107950,5.50704E+11,55,41,7950,7,170670407,956679,Blackwell,Blackwell town,152
5211600US550704113125,5.50704E+11,55,41,13125,7,116262101,446496,Caswell,Caswell town,72
5211600US550704117425,5.50704E+11,55,41,17425,7,13522272,2505130,Crandon,Crandon city,1713
5211600US550704117450,5.50704E+11,55,41,17450,7,88052559,5011333,Crandon,Crandon town,606
5211600US550704127600,5.50704E+11,55,41,27600,7,87943222,5129429,Freedom,Freedom town,324
5211600US550704134650,5.50704E+11,55,41,34650,7,342394416,24465756,Hiles,Hiles town,359
5211600US550704142500,5.50704E+11,55,41,42500,7,267868005,10817744,Laona,Laona town,1215
5211600US550704144375,5.50704E+11,55,41,44375,7,150781033,12486533,Lincoln,Lincoln town,1133
5211600US550704155575,5.50704E+11,55,41,55575,7,174017582,13456240,Nashville,Nashville town,1215
5211600US550704164050,5.50704E+11,55,41,64050,7,130496626,1106843,Popple River,Popple River town,43
5211600US550704169625,5.50704E+11,55,41,69625,7,99916787,250657,Ross,Ross town,132
5211600US550704183025,5.50704E+11,55,41,83025,7,278062208,2370455,Wabeno,Wabeno town,1074
5211600US550705100000,5.50705E+11,55,51,0,7,0,301835526,County subdivisions not defined,County subdivisions not defined,0
5211600US550705101925,5.50705E+11,55,51,1925,7,215821893,923904,Anderson,Anderson town,54
5211600US550705112525,5.50705E+11,55,51,12525,7,107618846,3712375,Carey,Carey town,172
5211600US550705131875,5.50705E+11,55,51,31875,7,95542241,0,Gurney,Gurney town,145
5211600US550705136525,5.50705E+11,55,51,36525,7,8370411,389061,Hurley,Hurley city,1558
5211600US550705139625,5.50705E+11,55,51,39625,7,95778048,58984,Kimball,Kimball town,490
5211600US550705140075,5.50705E+11,55,51,40075,7,243705439,2272615,Knight,Knight town,212
5211600US550705151200,5.50705E+11,55,51,51200,7,436305993,42426489,Mercer,Mercer town,1649
5211600US550705154075,5.50705E+11,55,51,54075,7,5751782,37389,Montreal,Montreal city,801
5211600US550705159850,5.50705E+11,55,51,59850,7,193182068,7725810,Oma,Oma town,320
5211600US550705161825,5.50705E+11,55,51,61825,7,83841716,10125239,Pence,Pence town,160
5211600US550705171875,5.50705E+11,55,51,71875,7,171142048,174649,Saxon,Saxon town,290
5211600US550705173400,5.50705E+11,55,51,73400,7,306690769,47190398,Sherman,Sherman town,286
5211600US550705301275,5.50705E+11,55,53,1275,7,81471781,54692,Alma,Alma town (part),411
5211600US550705301300,5.50705E+11,55,53,1300,7,2611,0,Alma Center,Alma Center village (part),0
5211600US550705305550,5.50705E+11,55,53,5550,7,137417700,7829076,Bear Bluff,Bear Bluff town,155
5211600US550705314800,5.50705E+11,55,53,14800,7,228974527,5264228,City Point,City Point town,177
5211600US550705315375,5.50705E+11,55,53,15375,7,93016794,3014,Cleveland,Cleveland town,530
5211600US550705328250,5.50705E+11,55,53,28250,7,93560247,0,Garden Valley,Garden Valley town,395
5211600US550705328325,5.50705E+11,55,53,28325,7,1239,0,Garfield,Garfield town (part),0
5211600US550705340000,5.50705E+11,55,53,40000,7,178622057,6092235,Knapp,Knapp town (part),303
5211600US550705351300,5.50705E+11,55,53,51300,7,197407,680,Merrillan,Merrillan village (part),0
5211600US550705702850,5.50706E+11,55,57,2850,7,171089773,32817093,Armenia,Armenia town,705
5211600US550705715225,5.50706E+11,55,57,15225,7,78003143,0,Clearfield,Clearfield town (part),547
5211600US550705718225,5.50706E+11,55,57,18225,7,134589043,5304350,Cutler,Cutler town,300
5211600US550705725850,5.50706E+11,55,57,25850,7,98845917,754215,Finley,Finley town,88
5211600US550705728850,5.50706E+11,55,57,28850,7,41488356,24843687,Germantown,Germantown town (part),830
5211600US550705739800,5.50706E+11,55,57,39800,7,140911983,6775109,Kingston,Kingston town,57
5211600US550705744825,5.50706E+11,55,57,44825,7,867487,0,Lisbon,Lisbon town (part),13
5211600US550705755700,5.50706E+11,55,57,55700,7,7155028,809015,Necedah,Necedah village,924
5211600US550705755725,5.50706E+11,55,57,55725,7,203215344,12199659,Necedah,Necedah town,2448
5211600US550706700225,5.50707E+11,55,67,225,7,183020630,906057,Ackley,Ackley town,467
5211600US550706700625,5.50707E+11,55,67,625,7,179510392,7249144,Ainsworth,Ainsworth town,477
5211600US550706702250,5.50707E+11,55,67,2250,7,16718147,140066,Antigo,Antigo city,8100
5211600US550706702275,5.50707E+11,55,67,2275,7,80454338,116996,Antigo,Antigo town,1369
5211600US550706723050,5.50707E+11,55,67,23050,7,183846391,10986838,Elcho,Elcho town,1168
5211600US550706724575,5.50707E+11,55,67,24575,7,92444700,1179130,Evergreen,Evergreen town,462
5211600US550706742425,5.50707E+11,55,67,42425,7,185266421,2540037,Langlade,Langlade town,469
5211600US550706756200,5.50707E+11,55,67,56200,7,96600843,1184115,Neva,Neva town,846
5211600US550706758700,5.50707E+11,55,67,58700,7,92089718,1444752,Norwood,Norwood town,907
5211600US550706761375,5.50707E+11,55,67,61375,7,93527114,924379,Parrish,Parrish town,91
5211600US550706761525,5.50707E+11,55,67,61525,7,95878648,461670,Peck,Peck town,324
5211600US550706763825,5.50707E+11,55,67,63825,7,92201439,967149,Polar,Polar town,1018
5211600US550706765550,5.50707E+11,55,67,65550,7,93579881,519939,Price,Price town,221
5211600US550706769175,5.50707E+11,55,67,69175,7,93098443,124936,Rolling,Rolling town,1432
5211600US550706778325,5.50707E+11,55,67,78325,7,94040757,63901,Summit,Summit town,143
5211600US550706781950,5.50707E+11,55,67,81950,7,182127962,9299892,Upham,Upham town,726
5211600US550706782825,5.50707E+11,55,67,82825,7,92726146,71543,Vilas,Vilas town,226
5211600US550706786750,5.50707E+11,55,67,86750,7,5440479,753214,White Lake,White Lake village,262
5211600US550706788450,5.50707E+11,55,67,88450,7,302525693,5343812,Wolf River,Wolf River town,783
5211600US550706907500,5.50707E+11,55,69,7500,7,92347952,1195190,Birch,Birch town,570
5211600US550706909225,5.50707E+11,55,69,9225,7,141222095,21655619,Bradley,Bradley town,2382
5211600US550706917125,5.50707E+11,55,69,17125,7,379153783,644771,Corning,Corning town,825
5211600US550706932650,5.50707E+11,55,69,32650,7,184737541,3732746,Harding,Harding town,364
5211600US550706932875,5.50707E+11,55,69,32875,7,178233260,8587382,Harrison,Harrison town,828
5211600US550706939675,5.50707E+11,55,69,39675,7,86537276,8896274,King,King town,964
5211600US550706951250,5.50707E+11,55,69,51250,7,19435044,1502617,Merrill,Merrill city,9347
5211600US550706951275,5.50707E+11,55,69,51275,7,133932009,3967201,Merrill,Merrill town,2881
5211600US550706962950,5.50707E+11,55,69,62950,7,164164901,1295862,Pine River,Pine River town,1874
5211600US550706968825,5.50707E+11,55,69,68825,7,123468564,3831941,Rock Falls,Rock Falls town,635
5211600US550706970325,5.50707E+11,55,69,70325,7,92631356,1395436,Russell,Russell town,693
5211600US550706972100,5.50707E+11,55,69,72100,7,124766471,555329,Schley,Schley town,950
5211600US550706972300,5.50707E+11,55,69,72300,7,78125830,1688851,Scott,Scott town,1377
5211600US550706974250,5.50707E+11,55,69,74250,7,91759198,1528834,Skanawan,Skanawan town,386
5211600US550706974725,5.50707E+11,55,69,74725,7,93710434,350892,Somo,Somo town,123
5211600US550706980125,5.50707E+11,55,69,80125,7,20339017,4162599,Tomahawk,Tomahawk city,3441
5211600US550706980150,5.50707E+11,55,69,80150,7,180567213,4388556,Tomahawk,Tomahawk town,458
5211600US550706987425,5.50707E+11,55,69,87425,7,90700591,3364954,Wilson,Wilson town,317
5211600US550707300100,5.50707E+11,55,73,100,7,3925241,0,Abbotsford,Abbotsford city,610
5211600US550707303550,5.50707E+11,55,73,3550,7,6346230,0,Athens,Athens village,1059
5211600US550707306875,5.50707E+11,55,73,6875,7,70114433,20117453,Bergen,Bergen town,740
5211600US550707306975,5.50707E+11,55,73,6975,7,89888507,0,Berlin,Berlin town,949
5211600US550707307000,5.50707E+11,55,73,7000,7,88158271,23052,Bern,Bern town,614
5211600US550707307125,5.50707E+11,55,73,7125,7,109128091,1644330,Bevent,Bevent town,1049
5211600US550707307600,5.50707E+11,55,73,7600,7,160827,0,Birnamwood,Birnamwood village,14
5211600US550707309650,5.50707E+11,55,73,9650,7,88598122,53085,Brighton,Brighton town,620
5211600US550707312975,5.50707E+11,55,73,12975,7,85206411,18307,Cassel,Cassel town,934
5211600US550707315425,5.50707E+11,55,73,15425,7,76776785,2221758,Cleveland,Cleveland town,1486
5211600US550707316150,5.50707E+11,55,73,16150,7,2277030,0,Colby,Colby city,677
5211600US550707318950,5.50707E+11,55,73,18950,7,87442290,614817,Day,Day town,1063
5211600US550707320450,5.50707E+11,55,73,20450,7,258068,0,Dorchester,Dorchester village,3
5211600US550707322025,5.50707E+11,55,73,22025,7,110972246,48171,Easton,Easton town,1148
5211600US550707322425,5.50707E+11,55,73,22425,7,86022014,17788,Eau Pleine,Eau Pleine town,769
5211600US550707322550,5.50707E+11,55,73,22550,7,4679244,0,Edgar,Edgar village,1439
5211600US550707323075,5.50707E+11,55,73,23075,7,2911336,16247,Elderon,Elderon village,161
5211600US550707323100,5.50707E+11,55,73,23100,7,89537880,1075592,Elderon,Elderon town,644
5211600US550707324025,5.50707E+11,55,73,24025,7,103277917,947804,Emmet,Emmet town,905
5211600US550707325650,5.50707E+11,55,73,25650,7,2550298,0,Fenwood,Fenwood village,141
5211600US550707327150,5.50707E+11,55,73,27150,7,91046642,14350,Frankfort,Frankfort town,635
5211600US550707327450,5.50707E+11,55,73,27450,7,93909756,782266,Franzen,Franzen town,553
5211600US550707331450,5.50707E+11,55,73,31450,7,75001713,16117993,Green Valley,Green Valley town,515
5211600US550707331800,5.50707E+11,55,73,31800,7,89826912,108002,Guenther,Guenther town,358
5211600US550707332150,5.50707E+11,55,73,32150,7,85831750,1493,Halsey,Halsey town,634
5211600US550707332200,5.50707E+11,55,73,32200,7,91552524,0,Hamburg,Hamburg town,827
5211600US550707332900,5.50707E+11,55,73,32900,7,94934056,71574,Harrison,Harrison town,312
5211600US550707333175,5.50707E+11,55,73,33175,7,2529260,0,Hatley,Hatley village,648
5211600US550707334225,5.50707E+11,55,73,34225,7,112607944,0,Hewitt,Hewitt town,636
5211600US550707335500,5.50707E+11,55,73,35500,7,89381813,15526,Holton,Holton town,859
5211600US550707336325,5.50707E+11,55,73,36325,7,84278852,177633,Hull,Hull town,756
5211600US550707338300,5.50707E+11,55,73,38300,7,90700481,0,Johnson,Johnson town,873
5211600US550707340150,5.50707E+11,55,73,40150,7,75620592,13141688,Knowlton,Knowlton town,1984
5211600US550707340550,5.50707E+11,55,73,40550,7,133662189,945091,Kronenwetter,Kronenwetter village,8353
5211600US550707346975,5.50707E+11,55,73,46975,7,88314784,523742,McMillan,McMillan town,2074
5211600US550707348225,5.50707E+11,55,73,48225,7,111559247,1914120,Maine,Maine village,2613
5211600US550707349075,5.50707E+11,55,73,49075,7,84752273,81300,Marathon,Marathon town,995
5211600US550707349100,5.50707E+11,55,73,49100,7,8164285,42563,Marathon City,Marathon City village,1576
5211600US550707349675,5.50707E+11,55,73,49675,7,4901853,0,Marshfield,Marshfield city,810
5211600US550707354500,5.50707E+11,55,73,54500,7,20346498,2244359,Mosinee,Mosinee city,4452
5211600US550707354525,5.50707E+11,55,73,54525,7,96502345,2996546,Mosinee,Mosinee town,2216
5211600US550707357600,5.50707E+11,55,73,57600,7,89444246,1590961,Norrie,Norrie town,1010
5211600US550707363500,5.50707E+11,55,73,63500,7,93238404,116228,Plover,Plover town,683
5211600US550707366950,5.50707E+11,55,73,66950,7,108213763,1464697,Reid,Reid town,1186
5211600US550707367250,5.50707E+11,55,73,67250,7,91077445,38895,Rib Falls,Rib Falls town,947
5211600US550707367325,5.50707E+11,55,73,67325,7,63544925,3091761,Rib Mountain,Rib Mountain town,7313
5211600US550707367950,5.50707E+11,55,73,67950,7,87815050,0,Rietbrock,Rietbrock town,874
5211600US550707368075,5.50707E+11,55,73,68075,7,109043105,182472,Ringle,Ringle town,1743
5211600US550707369725,5.50707E+11,55,73,69725,7,16908780,974649,Rothschild,Rothschild village,5567
5211600US550707372150,5.50707E+11,55,73,72150,7,5478715,2264888,Schofield,Schofield city,2157
5211600US550707375400,5.50707E+11,55,73,75400,7,5082272,3199,Spencer,Spencer village,1818
5211600US550707375425,5.50707E+11,55,73,75425,7,81501657,536445,Spencer,Spencer town,1586
5211600US550707377150,5.50707E+11,55,73,77150,7,92952999,480970,Stettin,Stettin town,2580
5211600US550707377750,5.50707E+11,55,73,77750,7,13740893,93425,Stratford,Stratford village,1581
5211600US550707379350,5.50707E+11,55,73,79350,7,115036255,830214,Texas,Texas town,1611
5211600US550707381850,5.50707E+11,55,73,81850,7,1709455,0,Unity,Unity village,233
5211600US550707384475,5.50707E+11,55,73,84475,7,49773148,2884568,Wausau,Wausau city,39994
5211600US550707384500,5.50707E+11,55,73,84500,7,83561891,0,Wausau,Wausau town,2161
5211600US550707386025,5.50707E+11,55,73,86025,7,55988604,57862,Weston,Weston village,15723
5211600US550707386050,5.50707E+11,55,73,86050,7,22462185,46325,Weston,Weston town,657
5211600US550707387025,5.50707E+11,55,73,87025,7,81804959,16870,Wien,Wien town,885
5211600US550708111625,5.50708E+11,55,81,11625,7,91875885,1500769,Byron,Byron town,1234
5211600US550708141000,5.50708E+11,55,81,41000,7,73575180,3809684,La Grange,La Grange town (part),1826
5211600US550708144450,5.50708E+11,55,81,44450,7,85662783,2139091,Lincoln,Lincoln town,793
5211600US550708172325,5.50708E+11,55,81,72325,7,87948425,6773010,Scott,Scott town,106
5211600US550708180075,5.50708E+11,55,81,80075,7,422712,0,Tomah,Tomah city (part),61
5211600US550708183450,5.50708E+11,55,81,83450,7,3841095,49123,Warrens,Warrens village,544
5211600US550708189275,5.50708E+11,55,81,89275,7,1462466,0,Wyeville,Wyeville village,121
5211600US550708513025,5.50709E+11,55,85,13025,7,165636919,10751921,Cassian,Cassian town,1069
5211600US550708517625,5.50709E+11,55,85,17625,7,74349586,9043401,Crescent,Crescent town,1984
5211600US550708524125,5.50709E+11,55,85,24125,7,146570207,6115489,Enterprise,Enterprise town,353
5211600US550708533575,5.50709E+11,55,85,33575,7,80011978,10916295,Hazelhurst,Hazelhurst town,1299
5211600US550708541887,5.50709E+11,55,85,41887,7,88162566,13983271,Lake Tomahawk,Lake Tomahawk town,1155
5211600US550708545150,5.50709E+11,55,85,45150,7,173439769,17624363,Little Rice,Little Rice town,388
5211600US550708546650,5.50709E+11,55,85,46650,7,182315919,5398481,Lynne,Lynne town,139
5211600US550708553225,5.50709E+11,55,85,53225,7,386647712,49014790,Minocqua,Minocqua town,5062
5211600US550708553662,5.50709E+11,55,85,53662,7,139503655,1960919,Monico,Monico town,260
5211600US550708556425,5.50709E+11,55,85,56425,7,204240108,36789575,Newbold,Newbold town,2831
5211600US550708557450,5.50709E+11,55,85,57450,7,84828179,10861179,Nokomis,Nokomis town,1372
