GEOID,GEOCODE,STATE,COUNTY,COUSUB,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,POP100
623L600US5508907531725,5.50891E+12,55,75,31725,89,189260483,547957,Grover,Grover town (part),1731
623L600US5508907549300,5.50891E+12,55,75,49300,89,18146278,1413178,Marinette,Marinette city,11119
623L600US5508907562175,5.50891E+12,55,75,62175,89,7543437,442810,Peshtigo,Peshtigo city,3420
623L600US5508907562200,5.50891E+12,55,75,62200,89,152604507,315733154,Peshtigo,Peshtigo town,4006
623L600US5508907564750,5.50891E+12,55,75,64750,89,2228396,1593,Pound,Pound village,357
623L600US5508907564775,5.50891E+12,55,75,64775,89,128272179,972685,Pound,Pound town,1412
623L600US5508908300000,5.50891E+12,55,83,0,89,0,342871766,County subdivisions not defined,County subdivisions not defined,0
623L600US5508908300175,5.50891E+12,55,83,175,89,96785772,301196,Abrams,Abrams town,1960
623L600US5508908345175,5.50891E+12,55,83,45175,89,133168694,42949,Little River,Little River town,1092
623L600US5508908345275,5.50891E+12,55,83,45275,89,95941319,107291,Little Suamico,Little Suamico town,5536
623L600US5508908359350,5.50891E+12,55,83,59350,89,17572124,908843,Oconto,Oconto city,4609
623L600US5508908359375,5.50891E+12,55,83,59375,89,94196204,907686,Oconto,Oconto town,1340
623L600US5508908361900,5.50891E+12,55,83,61900,89,91449169,149326,Pensaukee,Pensaukee town,1352
623L600US5508908377300,5.50891E+12,55,83,77300,89,89122951,2092377,Stiles,Stiles town,1518
623L600US5509000903425,5.509E+12,55,9,3425,90,3486,0,Ashwaubenon,Ashwaubenon village (part),0
623L600US5509000931000,5.509E+12,55,9,31000,90,44712740,26515833,Green Bay,Green Bay city (part),57912
623L600US5509101722300,5.5091E+12,55,17,22300,91,870191,0,Eau Claire,Eau Claire city (part),216
623L600US5509101786537,5.5091E+12,55,17,86537,91,8349,0,Wheaton,Wheaton town (part),0
623L600US5509103522300,5.5091E+12,55,35,22300,91,61158209,5219300,Eau Claire,Eau Claire city (part),59164
623L600US5509103572675,5.5091E+12,55,35,72675,91,1381,0,Seymour,Seymour town (part),0
623L600US5509103581550,5.5091E+12,55,35,81550,91,30861,0,Union,Union town (part),15
623L600US5509103583612,5.5091E+12,55,35,83612,91,16488,0,Washington,Washington town (part),2
623L600US5509201101225,5.5092E+12,55,11,1225,92,13752483,6717774,Alma,Alma city,716
623L600US5509201101250,5.5092E+12,55,11,1250,92,109543935,1316796,Alma,Alma town,254
623L600US5509201106675,5.5092E+12,55,11,6675,92,84906168,9851431,Belvidere,Belvidere town,403
623L600US5509201111025,5.5092E+12,55,11,11025,92,72274949,16407837,Buffalo,Buffalo town,746
623L600US5509201111062,5.5092E+12,55,11,11062,92,4256755,6094580,Buffalo City,Buffalo City city,1007
623L600US5509201112500,5.5092E+12,55,11,12500,92,92651542,43500,Canton,Canton town,245
623L600US5509201116025,5.5092E+12,55,11,16025,92,2005796,25690,Cochrane,Cochrane village,423
623L600US5509201117737,5.5092E+12,55,11,17737,92,97218217,433107,Cross,Cross town,368
623L600US5509201120575,5.5092E+12,55,11,20575,92,93847155,83263,Dover,Dover town,515
623L600US5509201126850,5.5092E+12,55,11,26850,92,11331373,2967896,Fountain City,Fountain City city,806
623L600US5509201129225,5.5092E+12,55,11,29225,92,93024686,1127242,Gilmanton,Gilmanton town,425
623L600US5509201129375,5.5092E+12,55,11,29375,92,115144080,489856,Glencoe,Glencoe town,402
623L600US5509201144300,5.5092E+12,55,11,44300,92,95284407,58432,Lincoln,Lincoln town,167
623L600US5509201152175,5.5092E+12,55,11,52175,92,66583170,9920019,Milton,Milton town,541
623L600US5509201153450,5.5092E+12,55,11,53450,92,93155359,443721,Modena,Modena town,313
623L600US5509201153600,5.5092E+12,55,11,53600,92,10091336,220893,Mondovi,Mondovi city,2845
623L600US5509201153625,5.5092E+12,55,11,53625,92,83221686,296477,Mondovi,Mondovi town,451
623L600US5509201153850,5.5092E+12,55,11,53850,92,122215290,105819,Montana,Montana town,268
623L600US5509201155450,5.5092E+12,55,11,55450,92,91346444,479256,Naples,Naples town,697
623L600US5509201155950,5.5092E+12,55,11,55950,92,3505252,260241,Nelson,Nelson village,322
623L600US5509201155975,5.5092E+12,55,11,55975,92,175935097,25119022,Nelson,Nelson town,574
623L600US5509201184325,5.5092E+12,55,11,84325,92,112754784,662105,Waumandee,Waumandee town,508
623L600US5509205300350,5.50921E+12,55,53,350,92,93511309,1669380,Adams,Adams town,1389
623L600US5509205300900,5.50921E+12,55,53,900,92,117979064,434218,Albion,Albion town,1197
623L600US5509205301275,5.50921E+12,55,53,1275,92,150019112,66776,Alma,Alma town,1033
623L600US5509205301300,5.50921E+12,55,53,1300,92,2596008,0,Alma Center,Alma Center village,487
623L600US5509205307900,5.50921E+12,55,53,7900,92,10840371,104663,Black River Falls,Black River Falls city,3523
623L600US5509205309900,5.50921E+12,55,53,9900,92,121999102,1648988,Brockway,Brockway town (part),3033
623L600US5509205318075,5.50921E+12,55,53,18075,92,93796587,0,Curran,Curran town,301
623L600US5509205327225,5.50921E+12,55,53,27225,92,94792829,0,Franklin,Franklin town,519
623L600US5509205328250,5.50921E+12,55,53,28250,92,93560247,0,Garden Valley,Garden Valley town,395
623L600US5509205335075,5.50921E+12,55,53,35075,92,2954458,0,Hixton,Hixton village,456
623L600US5509205335100,5.50921E+12,55,53,35100,92,90558140,9371,Hixton,Hixton town,620
623L600US5509205337275,5.50921E+12,55,53,37275,92,113807532,1229688,Irving,Irving town (part),853
623L600US5509205340325,5.50921E+12,55,53,40325,92,153397294,703619,Komensky,Komensky town,505
623L600US5509205350750,5.50921E+12,55,53,50750,92,2074046,81954,Melrose,Melrose village,544
623L600US5509205350775,5.50921E+12,55,53,50775,92,69835043,1798771,Melrose,Melrose town,470
623L600US5509205351300,5.50921E+12,55,53,51300,92,3478964,193349,Merrillan,Merrillan village,562
623L600US5509205357775,5.50921E+12,55,53,57775,92,71637303,1748938,North Bend,North Bend town,491
623L600US5509205357975,5.50921E+12,55,53,57975,92,93146665,75745,Northfield,Northfield town,674
623L600US5509205375900,5.50921E+12,55,53,75900,92,94461594,48213,Springfield,Springfield town,693
623L600US5509205379150,5.50921E+12,55,53,79150,92,1888135,0,Taylor,Taylor village,484
623L600US5509212100925,5.50921E+12,55,121,925,92,91013924,254517,Albion,Albion town,694
623L600US5509212102500,5.50921E+12,55,121,2500,92,8471679,0,Arcadia,Arcadia city,3737
623L600US5509212102525,5.50921E+12,55,121,2525,92,300054318,499496,Arcadia,Arcadia town,1696
623L600US5509212108075,5.50921E+12,55,121,8075,92,11142397,219079,Blair,Blair city,1325
623L600US5509212111325,5.50921E+12,55,121,11325,92,95316182,108806,Burnside,Burnside town,507
623L600US5509212111975,5.50921E+12,55,121,11975,92,53614642,1583040,Caledonia,Caledonia town,928
623L600US5509212114525,5.50921E+12,55,121,14525,92,93605799,2672,Chimney Rock,Chimney Rock town,258
623L600US5509212120300,5.50921E+12,55,121,20300,92,55431686,0,Dodge,Dodge town,394
623L600US5509212123175,5.50921E+12,55,121,23175,92,1497832,43906,Eleva,Eleva village,685
623L600US5509212124400,5.50921E+12,55,121,24400,92,1914883,0,Ettrick,Ettrick village,525
623L600US5509212124425,5.50921E+12,55,121,24425,92,199203973,37592,Ettrick,Ettrick town,1285
623L600US5509212128150,5.50921E+12,55,121,28150,92,155189129,2027017,Gale,Gale town,1708
623L600US5509212128200,5.50921E+12,55,121,28200,92,3372933,387449,Galesville,Galesville city,1662
623L600US5509212132050,5.50921E+12,55,121,32050,92,180865274,81986,Hale,Hale town,1061
623L600US5509212136800,5.50921E+12,55,121,36800,92,10783263,143201,Independence,Independence city,1498
623L600US5509212144500,5.50921E+12,55,121,44500,92,61414211,94052,Lincoln,Lincoln town,779
623L600US5509212162650,5.50921E+12,55,121,62650,92,100107717,0,Pigeon,Pigeon town,1018
623L600US5509212162675,5.50921E+12,55,121,62675,92,1124122,0,Pigeon Falls,Pigeon Falls village,381
623L600US5509212165500,5.50921E+12,55,121,65500,92,144900778,17128,Preston,Preston town,942
623L600US5509212177825,5.50921E+12,55,121,77825,92,3180796,261061,Strum,Strum village,1076
623L600US5509212180475,5.50921E+12,55,121,80475,92,5140039,697904,Trempealeau,Trempealeau village,1843
623L600US5509212180500,5.50921E+12,55,121,80500,92,129211143,16668291,Trempealeau,Trempealeau town,1951
623L600US5509212181875,5.50921E+12,55,121,81875,92,89125130,23437,Unity,Unity town,511
623L600US5509212186725,5.50921E+12,55,121,86725,92,9853656,0,Whitehall,Whitehall city,1645
623L600US5509301150075,5.5093E+12,55,11,50075,93,106240854,4424572,Maxville,Maxville town,321
623L600US5509303321150,5.5093E+12,55,33,21150,93,143649160,3596562,Dunn,Dunn town,1473
623L600US5509303322375,5.5093E+12,55,33,22375,93,122055828,1852493,Eau Galle,Eau Galle town,765
623L600US5509303362125,5.5093E+12,55,33,62125,93,50227955,3166322,Peru,Peru town,233
623L600US5509303368700,5.5093E+12,55,33,68700,93,79349242,2146900,Rock Creek,Rock Creek town,1003
623L600US5509303385975,5.5093E+12,55,33,85975,93,107443687,84955,Weston,Weston town,574
623L600US5509303501550,5.5093E+12,55,35,1550,93,305453,0,Altoona,Altoona city (part),49
623L600US5509303510625,5.5093E+12,55,35,10625,93,94806314,1610144,Brunswick,Brunswick town,1958
623L600US5509303520800,5.5093E+12,55,35,20800,93,93145995,397,Drammen,Drammen town,792
623L600US5509303522300,5.5093E+12,55,35,22300,93,8147334,0,Eau Claire,Eau Claire city (part),4591
623L600US5509303563400,5.5093E+12,55,35,63400,93,140366927,0,Pleasant Valley,Pleasant Valley town,3791
623L600US5509303581550,5.5093E+12,55,35,81550,93,69290725,1510184,Union,Union town (part),2681
623L600US5509303583612,5.5093E+12,55,35,83612,93,140445008,895742,Washington,Washington town (part),7656
623L600US5509309100800,5.50931E+12,55,91,800,93,93231071,286,Albany,Albany town,716
623L600US5509309121225,5.50931E+12,55,91,21225,93,4530272,19079,Durand,Durand city,1854
623L600US5509309121250,5.50931E+12,55,91,21250,93,47927766,1833311,Durand,Durand town,710
623L600US5509309127175,5.50931E+12,55,91,27175,93,77841968,2314064,Frankfort,Frankfort town,325
623L600US5509309144075,5.50931E+12,55,91,44075,93,93040929,28822,Lima,Lima town,693
623L600US5509309161925,5.50931E+12,55,91,61925,93,1871782,619,Pepin,Pepin village,731
623L600US5509309161950,5.50931E+12,55,91,61950,93,117296055,18676757,Pepin,Pepin town,741
623L600US5509309177475,5.50931E+12,55,91,77475,93,2437550,104401,Stockholm,Stockholm village,78
623L600US5509309177500,5.50931E+12,55,91,77500,93,39602462,16761620,Stockholm,Stockholm town,218
623L600US5509309184025,5.50931E+12,55,91,84025,93,92228210,1433185,Waterville,Waterville town,829
623L600US5509309184100,5.50931E+12,55,91,84100,93,30886426,2069288,Waubeek,Waubeek town,423
623L600US5509309305325,5.50931E+12,55,93,5325,93,1530766,38267,Bay City,Bay City village,441
623L600US5509309315575,5.50931E+12,55,93,15575,93,88198748,3585385,Clifton,Clifton town,2177
623L600US5509309320150,5.50931E+12,55,93,20150,93,42066222,5453332,Diamond Bluff,Diamond Bluff town,478
623L600US5509309323525,5.50931E+12,55,93,23525,93,9834475,2841,Ellsworth,Ellsworth village,3348
623L600US5509309323550,5.50931E+12,55,93,23550,93,83010380,55231,Ellsworth,Ellsworth town,1121
623L600US5509309323700,5.50931E+12,55,93,23700,93,3923890,54599,Elmwood,Elmwood village,820
623L600US5509309323775,5.50931E+12,55,93,23775,93,90226252,403981,El Paso,El Paso town,724
623L600US5509309329150,5.50931E+12,55,93,29150,93,87537091,181782,Gilman,Gilman town,1006
623L600US5509309333050,5.50931E+12,55,93,33050,93,93216494,132490,Hartland,Hartland town,830
623L600US5509309337350,5.50931E+12,55,93,37350,93,25566339,16900239,Isabelle,Isabelle town,261
623L600US5509309348175,5.50931E+12,55,93,48175,93,3120710,8658,Maiden Rock,Maiden Rock village,115
623L600US5509309348200,5.50931E+12,55,93,48200,93,103299544,10661775,Maiden Rock,Maiden Rock town,591
623L600US5509309349775,5.50931E+12,55,93,49775,93,92636698,221828,Martell,Martell town (part),1147
623L600US5509309359025,5.50931E+12,55,93,59025,93,100557810,1672683,Oak Grove,Oak Grove town,2361
623L600US5509309363600,5.50931E+12,55,93,63600,93,2697917,925,Plum City,Plum City village,596
623L600US5509309365375,5.50931E+12,55,93,65375,93,6730472,965404,Prescott,Prescott city,4333
623L600US5509309368775,5.50931E+12,55,93,68775,93,92601335,147373,Rock Elm,Rock Elm town,447
623L600US5509309371150,5.50931E+12,55,93,71150,93,91370145,312762,Salem,Salem town,475
623L600US5509309376100,5.50931E+12,55,93,76100,93,81107679,254887,Spring Lake,Spring Lake town,598
623L600US5509309376300,5.50931E+12,55,93,76300,93,8094724,202074,Spring Valley,Spring Valley village,1390
623L600US5509309380550,5.50931E+12,55,93,80550,93,72095671,6129732,Trenton,Trenton town,1911
623L600US5509309380700,5.50931E+12,55,93,80700,93,93287044,209386,Trimbelle,Trimbelle town,1679
623L600US5509309381600,5.50931E+12,55,93,81600,93,90177034,521558,Union,Union town,602
623L600US5509310976300,5.50931E+12,55,109,76300,93,2184873,719108,Spring Valley,Spring Valley village,11
623L600US5509406304550,5.50941E+12,55,63,4550,94,4350202,0,Bangor,Bangor village,1437
623L600US5509406304575,5.50941E+12,55,63,4575,94,89813937,0,Bangor,Bangor town,617
623L600US5509406304825,5.50941E+12,55,63,4825,94,53534391,3438,Barre,Barre town,1267
623L600US5509406311300,5.50941E+12,55,63,11300,94,124888481,3689,Burns,Burns town,946
623L600US5509406325325,5.50941E+12,55,63,25325,94,195104844,434333,Farmington,Farmington town,2140
623L600US5509406331150,5.50941E+12,55,63,31150,94,77932578,0,Greenfield,Greenfield town,2187
623L600US5509406332275,5.50941E+12,55,63,32275,94,126895226,2386049,Hamilton,Hamilton town,2428
623L600US5509406335350,5.50941E+12,55,63,35350,94,103724789,8407850,Holland,Holland town,4530
623L600US5509406335450,5.50941E+12,55,63,35450,94,18809501,0,Holmen,Holmen village,10661
623L600US5509406340775,5.50941E+12,55,63,40775,94,3063475,107444,La Crosse,La Crosse city (part),38
623L600US5509406350400,5.50941E+12,55,63,50400,94,25260527,33054,Medary,Medary town,1604
623L600US5509406359925,5.50941E+12,55,63,59925,94,26833509,1546153,Onalaska,Onalaska city (part),18803
623L600US5509406359950,5.50941E+12,55,63,59950,94,88930215,21850708,Onalaska,Onalaska town,5835
623L600US5509406368900,5.50941E+12,55,63,68900,94,1540313,0,Rockland,Rockland village,765
623L600US5509406373125,5.50941E+12,55,63,73125,94,57983797,9752020,Shelby,Shelby town (part),3026
623L600US5509406383650,5.50941E+12,55,63,83650,94,93744949,0,Washington,Washington town,519
623L600US5509406386275,5.50941E+12,55,63,86275,94,8666288,149280,West Salem,West Salem village,5277
623L600US5509506312300,5.50951E+12,55,63,12300,95,9765382,23192802,Campbell,Campbell town,4284
623L600US5509506340775,5.50951E+12,55,63,40775,95,53147217,5291503,La Crosse,La Crosse city (part),52642
623L600US5509506359925,5.50951E+12,55,63,59925,95,44700,799,Onalaska,Onalaska city (part),0
623L600US5509506373125,5.50951E+12,55,63,73125,95,6132035,0,Shelby,Shelby town (part),1778
623L600US5509602306225,5.5096E+12,55,23,6225,96,14374461,100135,Bell Center,Bell Center village,108
623L600US5509602309550,5.5096E+12,55,23,9550,96,51248976,8523706,Bridgeport,Bridgeport town,988
623L600US5509602315075,5.5096E+12,55,23,15075,96,178479744,16780,Clayton,Clayton town,1052
623L600US5509602319850,5.5096E+12,55,23,19850,96,754953,75125,De Soto,De Soto village,83
623L600US5509602321900,5.5096E+12,55,23,21900,96,9354892,1733,Eastman,Eastman village,350
623L600US5509602321925,5.5096E+12,55,23,21925,96,184570077,3436926,Eastman,Eastman town,731
623L600US5509602325725,5.5096E+12,55,23,25725,96,5095453,49686,Ferryville,Ferryville village,191
623L600US5509602327700,5.5096E+12,55,23,27700,96,175416329,27089861,Freeman,Freeman town,727
623L600US5509602328450,5.5096E+12,55,23,28450,96,12619497,67250,Gays Mills,Gays Mills village,523
623L600US5509602332500,5.5096E+12,55,23,32500,96,84622840,30834,Haney,Haney town,317
623L600US5509602346675,5.5096E+12,55,23,46675,96,3505215,36795,Lynxville,Lynxville village,132
623L600US5509602349275,5.5096E+12,55,23,49275,96,121503624,2943369,Marietta,Marietta town,507
623L600US5509602354900,5.5096E+12,55,23,54900,96,3684890,0,Mount Sterling,Mount Sterling village,189
623L600US5509602365050,5.5096E+12,55,23,65050,96,15133952,1627276,Prairie du Chien,Prairie du Chien city,5506
623L600US5509602365075,5.5096E+12,55,23,65075,96,86605441,7779204,Prairie du Chien,Prairie du Chien town,957
623L600US5509602372275,5.5096E+12,55,23,72275,96,92349571,31090,Scott,Scott town,519
623L600US5509602372500,5.5096E+12,55,23,72500,96,151368546,18302118,Seneca,Seneca town,932
623L600US5509602374550,5.5096E+12,55,23,74550,96,9283614,0,Soldiers Grove,Soldiers Grove village,552
623L600US5509602377175,5.5096E+12,55,23,77175,96,16035341,0,Steuben,Steuben village,122
623L600US5509602382100,5.5096E+12,55,23,82100,96,140089342,5066,Utica,Utica town,623
623L600US5509602384725,5.5096E+12,55,23,84725,96,12489774,40570,Wauzeka,Wauzeka village,628
623L600US5509602384750,5.5096E+12,55,23,84750,96,109384393,3818862,Wauzeka,Wauzeka town,376
623L600US5509608100475,5.50961E+12,55,81,475,96,91325258,21851,Adrian,Adrian town,733
623L600US5509608102025,5.50961E+12,55,81,2025,96,89025064,286852,Angelo,Angelo town,1697
623L600US5509608112950,5.50961E+12,55,81,12950,96,3301830,0,Cashton,Cashton village,1158
623L600US5509608137950,5.50961E+12,55,81,37950,96,89935963,8910,Jefferson,Jefferson town,841
623L600US5509608143475,5.50961E+12,55,81,43475,96,92498093,0,Leon,Leon town,1144
623L600US5509608150800,5.50961E+12,55,81,50800,96,1257467,0,Melvina,Melvina village,93
623L600US5509608158575,5.50961E+12,55,81,58575,96,2667518,0,Norwalk,Norwalk village,611
623L600US5509608160075,5.50961E+12,55,81,60075,96,10381,0,Ontario,Ontario village,0
623L600US5509608164425,5.50961E+12,55,81,64425,96,92595878,18901,Portland,Portland town,833
623L600US5509608167850,5.50961E+12,55,81,67850,96,88745966,93750,Ridgeville,Ridgeville town,479
623L600US5509608173150,5.50961E+12,55,81,73150,96,91596546,4708,Sheldon,Sheldon town,649
